@id,@lat,@lon,name,leisure,sport
1282455212,53.1546206,-1.2017939,,pitch,tennis
1282662152,51.0309805,-2.4492886,,pitch,tennis
1282662153,51.0290659,-2.4441482,,pitch,tennis
1282662154,51.0301963,-2.4426936,,pitch,tennis
1282775671,51.7314373,-0.7590571,,pitch,tennis
1282775672,51.7765221,-0.8215728,,pitch,tennis
1282775673,51.7743465,-0.8211883,,pitch,tennis
1282775674,51.7837490,-0.8327922,,pitch,tennis
1282775675,51.8758192,-0.9277160,Quainton Tennis,pitch,tennis
1282775677,51.9504293,-0.9220800,,pitch,tennis
1282775680,52.0144996,-0.9591860,,pitch,tennis
1282775681,52.0403494,-0.9291535,,pitch,tennis
1282775683,52.0489613,-0.8814196,,pitch,tennis
1282775685,52.0329111,-0.8218521,,pitch,tennis
1282775686,52.0332422,-0.8212058,,pitch,tennis
1282775687,51.9923767,-0.6212502,,pitch,tennis
1282804855,51.8279766,-0.4026950,,pitch,tennis
1282804857,51.8271798,-0.4046998,,pitch,tennis
1282804858,51.8271507,-0.4067340,,pitch,tennis
1282804859,51.8121694,-0.4396127,,pitch,tennis
1282804862,51.7964415,-0.4619057,,pitch,tennis
1282804863,51.7944885,-0.4559621,,pitch,tennis
1282804864,51.7887521,-0.4373074,,pitch,tennis
1282804865,51.7894288,-0.4385229,,pitch,tennis
1282804866,51.7047134,-0.5285499,,pitch,tennis
1282804867,51.7048807,-0.5303724,,pitch,tennis
1282804868,51.7006619,-0.5330864,,pitch,tennis
1282804869,51.6805076,-0.5525436,,pitch,tennis
1282804870,51.7071876,-0.7194687,,pitch,tennis
1282804872,51.6572271,-0.8550830,,pitch,tennis
1282804873,51.6408882,-0.7812610,,pitch,tennis
1282804874,51.6523370,-0.6237306,,pitch,tennis
1282804876,51.6867266,-0.4925305,,pitch,tennis
1282804878,51.6880354,-0.4983260,,pitch,tennis
1282804880,51.6873708,-0.4699585,,pitch,tennis
1282804881,51.6961642,-0.4818238,,pitch,tennis
1282804884,51.6976709,-0.4838024,,pitch,tennis
1282804885,51.7022396,-0.4836396,,pitch,tennis
1282804886,51.7121830,-0.5062066,,pitch,tennis
1282804887,51.7176461,-0.5175274,,pitch,tennis
1282804888,51.7177136,-0.5237295,,pitch,tennis
1282804889,51.7314803,-0.5011225,,pitch,tennis
1282804890,51.7320505,-0.4971603,,pitch,tennis
1282804891,51.7296347,-0.4979176,,pitch,tennis
1282804892,51.7292493,-0.4985386,,pitch,tennis
1282804893,51.7275042,-0.4979181,,pitch,tennis
1282804894,51.7320913,-0.4928236,,pitch,tennis
1282841964,55.3120110,-1.9515434,,pitch,tennis
1282850305,51.4533692,-3.2049312,,,tennis
1282852022,53.3888056,-2.1435487,,pitch,tennis
1282852023,53.3888862,-2.1433829,,pitch,tennis
1282852024,53.3889657,-2.1432195,,pitch,tennis
1282852025,53.3890614,-2.1430240,,pitch,tennis
1282852026,53.3891409,-2.1428620,,pitch,tennis
1282852027,53.3892199,-2.1427014,,pitch,tennis
1282852028,53.3892963,-2.1425438,,pitch,tennis
1282954736,54.1496561,-0.8540094,,pitch,tennis
1282958563,51.7278656,-0.0812109,,pitch,tennis
1283051275,51.7555873,0.2653028,,pitch,tennis
1283063741,50.9730615,-2.4595189,,pitch,tennis
1283063742,50.9728068,-2.4593729,,pitch,tennis
1283063748,50.9743086,-2.4615137,,pitch,tennis
1283239540,52.2265304,0.3706470,,pitch,tennis
1283240723,51.6541335,-4.9950550,,pitch,tennis
1283255734,51.1387756,1.0982614,,pitch,tennis
1283260442,54.1653759,-6.3324788,,pitch,tennis
1283260443,54.1652415,-6.3323626,,pitch,tennis
1283260444,54.1650118,-6.3322525,,pitch,tennis
1283260445,54.1650716,-6.3320519,,pitch,tennis
1283279155,51.1479677,0.8901124,,pitch,tennis
1283279156,51.1479910,0.8903245,,pitch,tennis
1283279157,51.1480153,0.8905249,,pitch,tennis
1283417517,51.5180513,-0.8400899,,pitch,tennis
1283683677,53.2414312,-2.2314247,,pitch,tennis
1283705273,50.7429717,-3.3159653,,pitch,tennis
1283705274,50.7366087,-3.3164282,,pitch,tennis
1283783715,50.5627722,-3.4732154,,pitch,tennis
1283920265,53.0604177,-1.0325150,,pitch,tennis
1284208257,53.2848720,-2.2265949,,pitch,tennis
1284231561,56.2615099,-2.9573019,,pitch,tennis
1284261383,51.4474621,-0.6650566,,pitch,tennis
1284368282,51.3629136,-0.7922305,,pitch,tennis
1284372500,52.3990907,-2.3069616,,pitch,tennis
1284376608,52.4025798,-2.3045583,,pitch,tennis
1284388933,54.1144300,-1.5077380,,pitch,tennis
1284392205,54.0898736,-1.5045906,,pitch,tennis
1284393209,55.9185096,-4.3285523,Bearsden Lawn Tennis Club,sports_centre,tennis
1284508542,51.0890124,-0.2604637,,pitch,tennis
1284685179,52.1053476,1.3331906,,pitch,tennis
1284685180,52.1041772,1.3273042,,pitch,tennis
1284712534,51.6660399,-0.5750552,,pitch,tennis
1284712536,51.6648123,-0.5722840,,pitch,tennis
1284716043,51.2575120,0.6162273,,pitch,tennis
1284716044,51.2574394,0.6164023,,pitch,tennis
1284844057,50.6138869,-3.4040297,,pitch,tennis
1284844058,50.6139084,-3.4042318,,pitch,tennis
1284844059,50.6135880,-3.4030038,,pitch,tennis
1284845127,51.7293298,-0.8785517,,pitch,tennis
1284890904,57.1367673,-2.2835935,,pitch,tennis
1284969999,51.4907871,-0.7168964,,pitch,tennis
1284970000,51.4910452,-0.7178001,,pitch,tennis
1284970001,51.4904995,-0.7149732,,pitch,tennis
1284970002,51.4902090,-0.7172318,,pitch,tennis
1284992375,50.7110287,-3.4481835,,pitch,tennis
1285015002,50.9078360,-3.3221708,,pitch,tennis
1285115662,53.1586321,-2.6670818,,pitch,tennis
1285360869,51.5118374,-2.4870024,,pitch,tennis
1285379346,52.7738827,0.8489878,,pitch,tennis
1285792452,52.0862109,-0.5336036,,pitch,tennis
1285792453,52.0862373,-0.5333522,,pitch,tennis
1286193898,51.7265415,-0.5986780,,pitch,tennis
1286193900,51.7404699,-0.5734120,,pitch,tennis
1286197179,51.7284991,-0.5859732,,pitch,tennis
1286197181,51.7028034,-0.5671025,,pitch,tennis
1286197182,51.6961456,-0.5714379,,pitch,tennis
1286197183,51.6876041,-0.5806988,,pitch,tennis
1286197187,51.6757790,-0.4974724,,pitch,tennis
1286197189,51.6920085,-0.5025173,,pitch,tennis
1286197194,51.7355649,-0.6332611,,pitch,tennis
1286197195,51.7393049,-0.6395752,,pitch,tennis
1286197198,51.7584558,-0.6473988,,pitch,tennis
1286197199,51.7960319,-0.6055393,,pitch,tennis
1286197200,51.8097703,-0.6009446,,pitch,tennis
1286199318,51.8109570,-0.6070232,,pitch,tennis
1286199319,51.8160840,-0.6053601,,pitch,tennis
1286199320,51.8174418,-0.6043668,,pitch,tennis
1286199322,51.7591659,-0.3887206,,pitch,tennis
1286201107,51.6897585,-0.3583861,,pitch,tennis
1286233719,51.9227822,-1.5459711,,pitch,tennis
1286233722,51.9304656,-1.5771491,,pitch,tennis
1286233724,51.9281837,-1.5877335,,pitch,tennis
1286233726,51.9124440,-1.5900848,,pitch,tennis
1286233727,51.9116183,-1.5935336,,pitch,tennis
1286233728,51.9340277,-1.6310018,,pitch,tennis
1286233731,51.9515142,-1.4863605,,pitch,tennis
1286233732,51.9540523,-1.4477654,,pitch,tennis
1286233734,51.9719931,-1.4118918,,pitch,tennis
1286233735,51.9605696,-1.3909901,,pitch,tennis
1286233736,51.9503739,-1.3884481,,pitch,tennis
1286233737,51.9403206,-1.3431439,,pitch,tennis
1286233739,51.9468339,-1.3012300,,pitch,tennis
1286233740,51.9289000,-1.3118870,,pitch,tennis
1286233741,51.9138158,-1.2613760,,pitch,tennis
1286233742,51.9561236,-1.2789398,,pitch,tennis
1286233743,51.9793960,-1.3208733,,pitch,tennis
1286233744,51.9961320,-1.3631003,,pitch,tennis
1286233745,51.9958835,-1.3610597,,pitch,tennis
1286233746,51.9987231,-1.4355167,,pitch,tennis
1286233747,52.0022086,-1.4291841,,pitch,tennis
1286233748,52.0032403,-1.4292413,,pitch,tennis
1286233749,52.0013670,-1.4628811,,pitch,tennis
1286233750,51.9993973,-1.4688180,,pitch,tennis
1286233751,51.9966188,-1.5217874,,pitch,tennis
1286233753,52.0067849,-1.6336042,,pitch,tennis
1286233754,52.0090268,-1.9169873,,pitch,tennis
1286293178,52.2658594,-1.6650584,,pitch,tennis
1286293179,52.2660718,-1.6763346,,pitch,tennis
1286308951,55.7813624,-4.2603316,Busby Tennis Club,sports_centre,tennis
1286565230,55.9561718,-3.2140303,,pitch,tennis
1286565231,55.9562562,-3.2141950,,pitch,tennis
1286565232,55.9563415,-3.2143631,,pitch,tennis
1286565233,55.9564264,-3.2145291,,pitch,tennis
1286672064,51.7835391,-2.1259413,,pitch,tennis
1286682849,51.4639567,0.0312871,,pitch,tennis
1286682850,51.4640408,0.0310748,,pitch,tennis
1286687387,51.4672124,0.0237147,,pitch,tennis
1286687388,51.4673053,0.0238602,,pitch,tennis
1286687389,51.4671174,0.0235688,,pitch,tennis
1286687390,51.4670236,0.0234245,,pitch,tennis
1286690903,51.4143892,-1.7401371,,pitch,tennis
1286690904,51.4143709,-1.7397175,,pitch,tennis
1286690905,51.4143801,-1.7399278,,pitch,tennis
1286690906,51.4143621,-1.7395138,,pitch,tennis
1286690907,51.4143523,-1.7392888,,pitch,tennis
1286690908,51.4145189,-1.7425891,,pitch,tennis
1286690909,51.4145075,-1.7423590,,pitch,tennis
1286690910,51.4144965,-1.7421381,,pitch,tennis
1286690911,51.4144853,-1.7419170,,pitch,tennis
1286690912,51.4144742,-1.7416978,,pitch,tennis
1286690913,51.4144629,-1.7414744,,pitch,tennis
1286690914,51.4144508,-1.7412374,,pitch,tennis
1286696006,52.3018150,0.9335642,,pitch,tennis
1286696007,52.3005967,0.9348372,,pitch,tennis
1286696178,52.3243912,0.8114575,,pitch,tennis
1286696327,52.2684445,0.7164543,,pitch,tennis
1286697140,52.0608586,0.5083274,,pitch,tennis
1286697521,52.1735030,0.4621323,,pitch,tennis
1286831117,51.2886277,0.8536670,,pitch,tennis
1286867996,51.4435694,-0.0302180,,pitch,tennis
1286867997,51.4436402,-0.0299905,,pitch,tennis
1286921149,51.5556181,-0.5646064,,pitch,tennis
1286921150,51.5555360,-0.5644223,,pitch,tennis
1286921732,51.2617599,0.1766663,,pitch,tennis
1286921733,51.2617445,0.1768615,,pitch,tennis
1286926621,52.5091017,0.9948459,,pitch,tennis
1286927644,51.3942351,-0.2733029,,pitch,tennis
1286927654,51.3961139,-0.2721874,,pitch,tennis
1286932014,51.8454354,-0.2074266,,pitch,tennis
1286932015,51.8459232,-0.2046817,,pitch,tennis
1287105272,50.9592361,-3.1431059,,pitch,tennis
1287110804,51.0120096,-3.3142550,,pitch,tennis
1287123075,54.8977385,-6.2038913,,pitch,tennis
1287154096,53.6272907,-2.1040225,,pitch,tennis
1287227254,51.3579694,1.0197863,,pitch,tennis
1287227255,51.3580372,1.0196356,,pitch,tennis
1287227256,51.3575522,1.0190913,,pitch,tennis
1287227257,51.3574796,1.0192462,,pitch,tennis
1287227258,51.3577056,1.0194172,,pitch,tennis
1287250741,51.5534291,-0.5412518,,pitch,tennis
1287252908,51.5488110,-0.5624512,,pitch,tennis
1287254381,51.5458264,-0.5657429,,pitch,tennis
1287317699,51.9817431,1.0599405,,pitch,tennis
1287396161,51.7277258,-0.4604919,,pitch,tennis
1287409221,53.5675907,-2.1999204,,pitch,tennis
1287409222,53.5677454,-2.1998213,,pitch,tennis
1287409223,53.5679006,-2.1997137,,pitch,tennis
1287456401,50.7477089,-2.6220189,,pitch,tennis
1287472614,51.4810243,-1.9268111,,pitch,tennis
1287659040,51.7203844,-0.4641345,,pitch,tennis
1287659041,51.7348783,-0.4929986,,pitch,tennis
1287659046,51.7127280,-0.4932486,,pitch,tennis
1287659048,51.7301392,-0.5262429,,pitch,tennis
1287661207,51.7378299,-0.5152875,,pitch,tennis
1287662028,51.7668823,-0.5381601,,pitch,tennis
1287662030,51.7786748,-0.5181402,,pitch,tennis
1287734111,51.9446801,-1.4946876,,pitch,tennis
1287734112,51.9476171,-1.4885567,,pitch,tennis
1287734113,51.9548579,-1.4393801,,pitch,tennis
1287734114,51.9555007,-1.4407751,,pitch,tennis
1287734115,51.9677428,-1.3832081,,pitch,tennis
1287734116,51.9592708,-1.3653143,,pitch,tennis
1287734118,52.0825358,-1.4300405,,pitch,tennis
1287808319,51.5854306,-0.7897635,,pitch,tennis
1287808320,51.5548412,-0.8637265,,pitch,tennis
1287808321,51.5678401,-0.9508103,,pitch,tennis
1287808322,51.5923316,-0.9602067,,pitch,tennis
1287808323,51.5945427,-0.9566134,,pitch,tennis
1287808324,51.6008986,-0.9758098,,pitch,tennis
1287808325,51.6015529,-0.9764462,,pitch,tennis
1287808326,51.6021818,-0.9793766,,pitch,tennis
1287808327,51.6546355,-1.0063967,,pitch,tennis
1287808328,51.6967233,-1.0265663,,pitch,tennis
1287811573,51.9929233,-1.0437011,,pitch,tennis
1287811575,52.0881919,-1.0960726,,pitch,tennis
1287814827,52.2200048,-1.1462943,,pitch,tennis
1287814832,52.5035113,-1.1327694,,pitch,tennis
1287821443,52.7105269,-0.9731550,,pitch,tennis
1287821454,53.4197939,-0.5348617,,pitch,tennis
1287821461,50.6847598,-4.1172004,,pitch,tennis
1287821464,50.8152020,-4.0708112,,pitch,tennis
1287825138,53.1370988,-0.9119963,,pitch,tennis
1287825141,53.3218501,-0.9715280,,pitch,tennis
1287829639,51.0009086,-2.1651738,,pitch,tennis
1287829640,50.9941494,-2.5154001,,pitch,tennis
1287837061,50.8542892,-3.5945125,,pitch,tennis
1287837062,50.8566036,-3.6183579,,pitch,tennis
1287837064,50.8377679,-3.7381081,,pitch,tennis
1287837068,51.1749158,-4.1856810,,pitch,tennis
1287837069,51.1966683,-4.1744294,,pitch,tennis
1287839400,51.0602001,-3.4128155,,pitch,tennis
1287840538,51.2867555,0.2178554,,pitch,tennis
1287840539,51.2828655,0.2185467,,pitch,tennis
1287840540,51.2818005,0.2124528,,pitch,tennis
1287840541,51.2816880,0.2136573,,pitch,tennis
1287840542,51.2823202,0.2142661,,pitch,tennis
1287840543,51.2823949,0.2117224,,pitch,tennis
1287840544,51.2780581,0.2083708,,pitch,tennis
1287840545,51.2842663,0.2176001,,pitch,tennis
1287840546,51.2812056,0.2364435,,pitch,tennis
1287840547,51.2798419,0.2367535,,pitch,tennis
1287840548,51.2821752,0.2389865,,pitch,tennis
1287840549,51.2880570,0.2283235,,pitch,tennis
1287840550,51.2876539,0.2310505,,pitch,tennis
1287848084,51.0887015,-2.6880659,,pitch,tennis
1287848086,51.1245611,-2.5785446,,pitch,tennis
1287848087,51.1700335,-2.4851043,,pitch,tennis
1287848088,51.2276392,-2.3805414,,pitch,tennis
1287848089,51.2246296,-2.3680839,,pitch,tennis
1287859681,51.2803954,-2.1674176,,pitch,tennis
1287859682,51.3111889,-2.1369405,,pitch,tennis
1287987797,51.0192486,-2.1232665,,pitch,tennis
1287987800,51.0106061,-2.1541064,,pitch,tennis
1287992510,51.0957361,-2.4281710,,pitch,tennis
1287992511,51.0959288,-2.4402444,,pitch,tennis
1288016862,51.2056920,-2.6841837,,pitch,tennis
1288016863,51.2057662,-2.6887585,,pitch,tennis
1288016870,51.3874256,-2.4443179,,pitch,tennis
1288018723,51.4679312,-1.9935771,,pitch,tennis
1288022857,51.6593045,-1.1986725,,pitch,tennis
1288030100,51.4121716,-2.2758404,,pitch,tennis
1288037818,51.6602165,-1.1977377,,pitch,tennis
1288037819,51.7250892,-1.0937134,,pitch,tennis
1288047620,51.9820681,-0.8833296,,pitch,tennis
1288052986,52.0643349,-0.8762032,,pitch,tennis
1288053319,51.4093454,-2.2524801,,pitch,tennis
1288061162,52.5281741,-0.4870963,,pitch,tennis
1288096893,51.0675489,-0.5592615,,pitch,tennis
1288096895,51.0690855,-0.5630659,,pitch,tennis
1288096897,51.0677348,-0.5529462,,pitch,tennis
1288096898,51.0730827,-0.5611078,,pitch,tennis
1288096900,51.0746348,-0.5850156,,pitch,tennis
1288096901,51.1015892,-0.5760158,,pitch,tennis
1288096902,51.1008830,-0.5782815,,pitch,tennis
1288096903,51.0997575,-0.5793526,,pitch,tennis
1288096904,51.1055092,-0.5737823,,pitch,tennis
1288099170,51.4753341,-1.9261725,,pitch,tennis
1288120067,51.2056739,-0.7245453,,pitch,tennis
1288120068,51.2060998,-0.7280024,,pitch,tennis
1288120071,51.2734737,-0.6140874,,pitch,tennis
1288120072,51.2781972,-0.6152739,,pitch,tennis
1288132655,51.5940248,-1.5637256,,pitch,tennis
1288132658,51.5884038,-1.4806549,,pitch,tennis
1288136002,51.6452158,-1.4385764,,pitch,tennis
1288154367,53.4712868,-2.9251653,,pitch,tennis
1288154368,53.4711618,-2.9251457,,pitch,tennis
1288194771,51.5545221,-1.7630554,,pitch,tennis
1288194772,51.5545274,-1.7627096,,pitch,tennis
1288206552,51.5766939,-0.8563443,,pitch,tennis
1288322157,52.2016359,-3.0045220,,pitch,tennis
1288327502,51.9331701,-1.9863864,,pitch,tennis
1288330074,51.9670309,-0.5863888,,pitch,tennis
1288348105,52.0122420,-0.3828789,,pitch,tennis
1288369864,51.9982719,0.6907565,,pitch,tennis
1288369865,51.9933989,0.8306509,,pitch,tennis
1288376845,52.2471901,0.6854566,,pitch,tennis
1288438080,52.2245944,0.1022311,,pitch,tennis
1288523212,53.5545394,-0.0917092,,pitch,tennis
1288531438,51.2046763,-0.7385879,,pitch,tennis
1288531439,51.2059278,-0.7410516,,pitch,tennis
1288531440,51.2051007,-0.7428292,,pitch,tennis
1288531441,51.2037799,-0.7297400,,pitch,tennis
1288531442,51.2083909,-0.7283557,,pitch,tennis
1288531443,51.2043860,-0.7196599,,pitch,tennis
1288531444,51.2170748,-0.7420893,,pitch,tennis
1288531445,51.2172598,-0.7459890,,pitch,tennis
1288545180,51.4993237,-0.2487412,,pitch,tennis
1288545181,51.4993758,-0.2485655,,pitch,tennis
1288545182,51.4994290,-0.2483947,,pitch,tennis
1288545183,51.4991653,-0.2481838,,pitch,tennis
1288545184,51.4991091,-0.2483563,,pitch,tennis
1288545185,51.4990549,-0.2485320,,pitch,tennis
1288563611,51.6463653,-0.6660306,,pitch,tennis
1288723935,55.0264895,-1.4421753,,pitch,tennis
1288745602,51.4899831,-1.9583907,,pitch,tennis
1288814502,53.9749897,-1.3461706,,pitch,tennis
1288819046,53.8200724,-1.2542536,,pitch,tennis
1288873545,52.2193125,0.9342040,,pitch,tennis
1288904225,51.5822461,-0.1661137,,pitch,tennis
1288918512,52.1964211,0.9554625,,pitch,tennis
1288945162,54.8552606,-4.2342280,,pitch,tennis
1289007560,51.6556864,-2.5113728,,pitch,tennis
1289078233,51.5800562,-1.7708957,,,tennis
1289078234,51.5800687,-1.7711298,,,tennis
1289078235,51.5800812,-1.7713626,,,tennis
1289124024,51.4188022,-2.2636610,,pitch,tennis
1289128073,51.4238552,-2.2700641,,pitch,tennis
1289219365,51.5449610,-0.5851876,,pitch,tennis
1289219371,51.5491426,-0.5673183,,pitch,tennis
1289238801,51.4661972,-0.8006673,,pitch,tennis
1289360605,50.5794845,-3.7371538,,pitch,tennis
1289384527,53.6020293,-2.4120114,,pitch,tennis
1289384528,53.6019748,-2.4117526,,pitch,tennis
1289384532,53.6019159,-2.4114356,,pitch,tennis
1289384533,53.6018790,-2.4112266,,pitch,tennis
1289384534,53.6018402,-2.4110159,,pitch,tennis
1289390323,51.7111585,-1.0666461,,pitch,tennis
1289548460,52.0179818,-0.5549222,,pitch,tennis
1289548481,52.0552346,-0.4930844,,pitch,tennis
1289616492,51.3486396,-2.0956715,,pitch,tennis
1289651876,53.0606119,-2.0786191,,pitch,tennis
1289814829,54.9035602,-2.9357735,,pitch,tennis
1289814830,54.9034738,-2.9359836,,pitch,tennis
1289814831,54.9036368,-2.9355700,,pitch,tennis
1289814832,54.9037098,-2.9353665,,pitch,tennis
1289822129,51.5304266,-2.0093786,,pitch,tennis
1289862977,51.8666927,-0.5769883,,pitch,tennis
1290053966,52.0039285,0.9710783,,pitch,tennis
1290101335,57.0610837,-2.3336290,,pitch,tennis
1290108633,51.6732339,-4.8700190,,pitch,tennis
1290111018,52.0045762,0.9863750,,pitch,tennis
1290111020,52.0037324,0.9879149,,pitch,tennis
1290114325,51.6836454,-1.0929310,,pitch,tennis
1290116154,52.0158330,0.9817256,,pitch,tennis
1290121372,51.5870753,-0.5281917,,pitch,tennis
1290121374,51.5855060,-0.5295642,,pitch,tennis
1290200078,53.4743203,-2.1510190,,pitch,tennis
1290200079,53.4743314,-2.1508060,,pitch,tennis
1290200080,53.4743424,-2.1505940,,pitch,tennis
1290252546,53.4096564,-2.2163515,,pitch,tennis
1290252547,53.4096850,-2.2161313,,pitch,tennis
1290269115,51.8625335,-0.6756462,,pitch,tennis
1290269117,51.8836722,-0.5934773,,pitch,tennis
1290443097,53.7519206,-0.1976332,,pitch,tennis
1290443098,53.7519388,-0.1974198,,pitch,tennis
1290443099,53.7522303,-0.1977047,,pitch,tennis
1290443100,53.7522504,-0.1974644,,pitch,tennis
1290443101,53.7522677,-0.1972649,,pitch,tennis
1290465143,51.6995076,-1.9434950,,pitch,tennis
1290512949,52.0195845,0.9629936,,pitch,tennis
1290512966,52.0229133,0.9581977,,pitch,tennis
1290513037,52.0382496,0.9531048,Hadleigh Tennis Club,,tennis
1290595228,51.0546846,-0.8209079,,pitch,tennis
1290619657,51.0585746,-0.8056957,,pitch,tennis
1290619678,51.0620718,-0.8089500,,pitch,tennis
1290619679,51.0624833,-0.8093158,,pitch,tennis
1290619683,51.0636029,-0.8082649,,pitch,tennis
1290619684,51.0630742,-0.8052172,,pitch,tennis
1290704512,52.0813068,-0.5960534,,pitch,tennis
1290704523,52.2086729,-0.8526692,,pitch,tennis
1290768303,51.6941668,-2.2492483,,pitch,tennis
1290769854,51.6764803,-2.2329424,,pitch,tennis
1291008481,51.2737803,1.3472724,,pitch,tennis
1291050551,52.9336100,-1.2327400,,pitch,tennis
1291060192,51.3684972,1.4461908,,pitch,tennis
1291176746,52.6290828,-1.2878388,,pitch,tennis
1291176748,52.6292369,-1.2846468,,pitch,tennis
1291226410,50.5730041,-4.4551808,,pitch,tennis
1291227477,55.8443117,-3.2004768,,pitch,tennis
1291237734,52.0429858,-0.8548035,,pitch,tennis
1291237735,52.1008305,-0.9444397,,pitch,tennis
1291271231,52.1316980,-1.0559033,,pitch,tennis
1291280291,52.1649853,-1.1825843,,pitch,tennis
1291563855,57.1050032,-2.1734449,,pitch,tennis
1291566782,51.9287513,-1.1202558,,pitch,tennis
1291566783,51.9045409,-1.1954005,,pitch,tennis
1291576402,51.9178791,-1.7527885,,pitch,tennis
1291603151,51.7592718,-3.2883138,,pitch,tennis
1291807041,54.8244907,-6.7246146,,pitch,tennis
1291807723,51.8441369,-0.7630225,,pitch,tennis
1291811020,51.8810712,-0.7840655,,pitch,tennis
1291886630,57.0686148,-2.2425311,,pitch,tennis
1291942928,54.2438569,-0.5057795,,pitch,tennis
1292023834,51.9705645,-0.8809722,,pitch,tennis
1292028182,52.0328593,-1.0437193,,pitch,tennis
1292028183,52.0186282,-1.0702060,,pitch,tennis
1292028184,52.0189151,-1.0826131,,pitch,tennis
1292028189,51.9742472,-1.1453261,,pitch,tennis
1292032193,51.9476667,-1.2462846,,pitch,tennis
1292043161,54.9650766,-7.2633467,,pitch,tennis
1292067906,51.8465813,-1.9446866,,pitch,tennis
1292072283,51.8089980,-1.9923209,,pitch,tennis
1292076242,51.7834740,-2.0274181,,pitch,tennis
1292076243,51.8017562,-2.0286207,,pitch,tennis
1292093372,51.9652115,0.8534274,,pitch,tennis
1292094878,51.9613595,0.9124562,,pitch,tennis
1292098330,52.3373215,-2.1729121,,pitch,tennis
1292098333,52.3965597,-2.1821805,,pitch,tennis
1292104990,52.3065282,-1.2714049,,pitch,tennis
1292147429,51.1400665,-3.1579387,,pitch,tennis
1292172230,50.8367944,-2.1053007,,pitch,tennis
1292342754,52.0516478,1.0535360,,pitch,tennis
1292516398,51.7023397,0.1212061,,pitch,tennis
1292516399,51.7023997,0.1213878,,pitch,tennis
1292584208,51.5830148,-0.9107141,,pitch,tennis
1292614127,51.5515006,-0.0087995,,pitch,tennis
1292614128,51.5515566,-0.0086076,,pitch,tennis
1292741299,51.1896807,1.1741221,,pitch,tennis
1292741300,51.1896052,1.1743267,,pitch,tennis
1292758514,52.9420620,0.7521084,,pitch,tennis
1292855330,50.8232682,-1.2040154,,pitch,tennis
1292897053,51.5018997,-0.6688176,,pitch,tennis
1292903182,51.4052753,-3.4752534,,pitch,tennis
1292903183,51.4051051,-3.4753098,,pitch,tennis
1292903184,51.4049414,-3.4753615,,pitch,tennis
1292913886,52.2822571,0.3203581,,pitch,tennis
1292914957,52.2821775,0.3205276,,pitch,tennis
1292931778,57.1791185,-2.4914414,,pitch,tennis
1292937835,52.6396556,-1.5038415,,pitch,tennis
1292937946,51.4809223,-3.6979828,,pitch,tennis
1292962353,52.7542510,0.8920661,,pitch,tennis
1292962871,52.7382365,-0.6906134,,pitch,tennis
1293018861,51.8558225,-0.8101570,,pitch,tennis
1293021706,51.8823003,-0.8359778,,pitch,tennis
1293035799,51.9436297,-1.1861146,,pitch,tennis
1293035800,51.9434276,-1.1857301,,pitch,tennis
1293036329,51.9469831,-1.4325212,,pitch,tennis
1293037990,51.9639590,-1.5543928,,pitch,tennis
1293037994,51.9497048,-1.5843220,,pitch,tennis
1293041972,51.9430309,-1.6065829,,pitch,tennis
1293041973,52.0112527,-1.7863671,,pitch,tennis
1293055648,51.9094785,1.0438433,,pitch,tennis
1293057893,52.1749032,-1.9785017,,pitch,tennis
1293057894,52.1750037,-1.9767602,,pitch,tennis
1293057895,52.2481075,-1.9826377,,pitch,tennis
1293057897,52.2596587,-1.9975037,,pitch,tennis
1293091547,50.9627922,-2.4716153,,pitch,tennis
1293126866,52.9091159,-0.9560163,,pitch,tennis
1293278734,50.7758709,-2.3239269,,pitch,tennis
1293387393,53.3956591,-1.1477692,,pitch,tennis
1293387394,53.3961196,-1.1493910,,pitch,tennis
1293589386,52.0022073,-0.5529033,,pitch,tennis
1293657167,52.4968402,-2.4280099,,pitch,tennis
1293706988,52.1342313,-0.0137046,,pitch,tennis
1293709807,52.1669519,0.0798266,,pitch,tennis
1293737993,52.4952513,1.3477443,,pitch,tennis
1293851997,52.2008293,0.6122155,,pitch,tennis
1293901957,51.5497243,-0.1879542,,pitch,tennis
1293901958,51.5497991,-0.1877706,,pitch,tennis
1293901959,51.5498752,-0.1875848,,pitch,tennis
1293978529,52.2286315,-1.0254874,,pitch,tennis
1294590900,52.7649055,-1.5586662,,pitch,tennis
1294710932,52.7349995,-0.6954619,,pitch,tennis
1294717763,52.9029958,-0.4216035,,pitch,tennis
1294961556,51.3240440,-1.2543469,,pitch,tennis
1295235060,51.1235538,0.2846511,,pitch,tennis
1295235061,51.1235580,0.2841669,,pitch,tennis
1295246528,51.1479063,-2.0025405,,pitch,tennis
1295246529,51.1474998,-2.0331032,,pitch,tennis
1295246530,51.2189860,-2.2456669,,pitch,tennis
1295246531,51.2413060,-2.2823759,,pitch,tennis
1295255734,51.7383690,-2.7770366,,pitch,tennis
1295255737,51.7841173,-2.7952703,,pitch,tennis
1295255738,51.8323354,-2.7747686,,pitch,tennis
1295338861,51.3307389,-1.7906243,,pitch,tennis
1295457784,51.5864553,-0.1256135,LTA Priory Park Tennis,sports_centre,tennis
1295457785,51.5864507,-0.1259578,,pitch,tennis
1295457786,51.5864442,-0.1257668,,pitch,tennis
1295457787,51.5864550,-0.1252637,,pitch,tennis
